"booking_service_id","booking_id","service_id","quantity","unit_price_inr","base_amount_inr","gst_amount_inr","total_price_inr","service_date","service_time","status","staff_assigned","special_instructions","guest_rating","guest_feedback","created_at","updated_at"
"BS002143","IND003593","SVC0197",2,"3965.79","7931.58","1427.68","9359.26","2025-07-19","12:11:00","Cancelled","EMP0075","Group service",3,"Outstanding","2025-07-19 05:06:40","2025-07-19 18:06:40"
"BS002144","IND003996","SVC0043",4,"5538.90","22155.60","3988.01","26143.61","2025-09-15","13:40:00","Confirmed","EMP0341","Hindi speaking staff",3,"Average experience","2025-09-14 07:06:40","2025-09-15 18:06:40"
"BS002145","IND001080","SVC0061",1,"6905.76","6905.76","1243.04","8148.80","2025-07-09","22:22:00","Pending","EMP0663","Early morning service",3,"Good service","2025-07-09 07:06:40","2025-07-09 18:06:40"
"BS002146","IND000978","SVC0010",2,"5710.12","11420.24","2055.64","13475.88","2025-06-30","18:29:00","Confirmed","EMP0347","Group service",3,"Average experience","2025-06-29 03:06:40","2025-06-30 18:06:40"
"BS002147","IND004975","SVC0062",3,"1296.36","3889.08","700.03","4589.11","2025-09-21","18:55:00","Cancelled","EMP0326","No spicy food",NULL,"Average experience","2025-09-21 07:06:40","2025-09-21 18:06:40"
"BS002148","IND000881","SVC0231",1,"5288.81","5288.81","951.99","6240.80","2025-07-20","06:31:00","Cancelled","EMP0712","No spicy food",NULL,"Excellent service","2025-07-20 10:06:40","2025-07-20 18:06:40"
"BS002149","IND004792","SVC0045",3,"1014.33","3042.99","547.74","3590.73","2025-09-21","06:48:00","Cancelled","EMP0167","Private session",5,"Good service","2025-09-21 04:06:40","2025-09-21 18:06:40"
"BS002150","IND004346","SVC0200",5,"2109.92","10549.60","1898.93","12448.53","2025-09-04","17:43:00","Pending","EMP0254","Hindi speaking staff",5,"Good service","2025-09-03 16:06:40","2025-09-04 18:06:40"
"BS002151","IND003515","SVC0017",2,"4332.41","8664.82","1559.67","10224.49","2025-07-07","22:22:00","Pending","EMP0477","Extra towels requested",NULL,"Very good experience","2025-07-05 07:06:40","2025-07-07 18:06:40"
"BS002152","IND004165","SVC0007",5,"3763.78","18818.90","3387.40","22206.30","2025-07-29","11:06:00","Completed","EMP0533","Call before arrival",5,"Outstanding","2025-07-28 11:06:40","2025-07-29 18:06:40"
"BS002153","IND004446","SVC0115",3,"7326.97","21980.91","3956.56","25937.47","2025-10-03","18:22:00","Completed","EMP0596","Early morning service",4,"Highly recommended","2025-10-02 10:06:40","2025-10-03 18:06:40"
"BS002154","IND000221","SVC0157",2,"1303.28","2606.56","469.18","3075.74","2025-08-22","09:08:00","Completed","EMP0483","None",3,"Average experience","2025-08-21 13:06:40","2025-08-22 18:06:40"
"BS002155","IND003533","SVC0120",5,"5072.24","25361.20","4565.02","29926.22","2025-07-17","11:07:00","Confirmed","EMP0761","Call before arrival",5,"Highly recommended","2025-07-14 23:06:40","2025-07-17 18:06:40"
"BS002156","IND000437","SVC0174",5,"201.37","1006.85","181.23","1188.08","2025-08-19","23:00:00","Completed","EMP0091","English speaking staff",3,"Highly recommended","2025-08-18 01:06:40","2025-08-19 18:06:40"
"BS002157","IND002860","SVC0070",5,"7320.57","36602.85","6588.51","43191.36","2025-07-11","20:57:00","Completed","EMP0775","Hindi speaking staff",4,"Excellent service","2025-07-10 20:06:40","2025-07-11 18:06:40"
"BS002158","IND003875","SVC0013",2,"7168.20","14336.40","2580.55","16916.95","2025-09-22","08:26:00","Cancelled","EMP0160","Traditional setup",4,"Satisfied","2025-09-20 14:06:40","2025-09-22 18:06:40"
"BS002159","IND004764","SVC0093",3,"2062.58","6187.74","1113.79","7301.53","2025-07-13","16:03:00","Cancelled","EMP0507","Call before arrival",5,"Highly recommended","2025-07-11 22:06:40","2025-07-13 18:06:40"
"BS002160","IND000969","SVC0082",2,"4315.89","8631.78","1553.72","10185.50","2025-08-10","11:15:00","Confirmed","EMP0367","Hindi speaking staff",4,"Highly recommended","2025-08-09 10:06:40","2025-08-10 18:06:40"
"BS002161","IND002131","SVC0158",1,"345.54","345.54","62.20","407.74","2025-10-08","10:21:00","Completed","EMP0172","Hindi speaking staff",4,"Very good experience","2025-10-06 19:06:40","2025-10-08 18:06:40"
"BS002162","IND001520","SVC0209",2,"2379.94","4759.88","856.78","5616.66","2025-08-22","09:23:00","Pending","EMP0247","Late evening service",NULL,NULL,"2025-08-20 12:06:40","2025-08-22 18:06:40"
"BS002163","IND000885","SVC0037",1,"2440.92","2440.92","439.37","2880.29","2025-08-12","08:10:00","In Progress","EMP0718","Early morning service",NULL,"Good service","2025-08-11 14:06:40","2025-08-12 18:06:40"
"BS002164","IND002108","SVC0178",4,"5535.61","22142.44","3985.64","26128.08","2025-10-13","17:57:00","Completed","EMP0214","Private session",NULL,"Good service","2025-10-13 06:06:40","2025-10-13 18:06:40"
"BS002165","IND004400","SVC0239",3,"5127.71","15383.13","2768.96","18152.09","2025-09-13","09:14:00","Pending","EMP0477","Hindi speaking staff",5,"Highly recommended","2025-09-11 19:06:40","2025-09-13 18:06:40"
"BS002166","IND001405","SVC0296",3,"1824.70","5474.10","985.34","6459.44","2025-08-19","20:08:00","Completed","EMP0019","Quiet service please",4,"Satisfied","2025-08-18 08:06:40","2025-08-19 18:06:40"
"BS002167","IND004821","SVC0290",2,"1189.11","2378.22","428.08","2806.30","2025-09-26","10:23:00","Pending","EMP0394","None",4,"Satisfied","2025-09-25 01:06:40","2025-09-26 18:06:40"
"BS002168","IND004347","SVC0061",3,"416.72","1250.16","225.03","1475.19","2025-06-27","23:16:00","Cancelled","EMP0019","Extra towels requested",4,"Average experience","2025-06-26 19:06:40","2025-06-27 18:06:40"
"BS002169","IND004995","SVC0197",3,"4906.77","14720.31","2649.66","17369.97","2025-08-02","21:42:00","Cancelled","EMP0508","Quiet service please",5,"Average experience","2025-08-01 15:06:40","2025-08-02 18:06:40"
"BS002170","IND002421","SVC0169",5,"5117.33","25586.65","4605.60","30192.25","2025-08-18","15:47:00","Cancelled","EMP0478","No spicy food",4,"Excellent service","2025-08-17 12:06:40","2025-08-18 18:06:40"
"BS002171","IND004932","SVC0254",1,"6740.55","6740.55","1213.30","7953.85","2025-08-24","20:29:00","Completed","EMP0368","Quiet service please",3,"Very good experience","2025-08-24 06:06:40","2025-08-24 18:06:40"
"BS002172","IND001333","SVC0238",1,"7067.55","7067.55","1272.16","8339.71","2025-08-25","20:58:00","Cancelled","EMP0088","Vegetarian preference",5,"Highly recommended","2025-08-22 22:06:40","2025-08-25 18:06:40"
"BS002173","IND000864","SVC0123",4,"642.05","2568.20","462.28","3030.48","2025-07-15","19:16:00","Completed","EMP0044","No spicy food",NULL,"Excellent service","2025-07-14 18:06:40","2025-07-15 18:06:40"
"BS002174","IND002716","SVC0150",1,"3074.76","3074.76","553.46","3628.22","2025-10-05","09:22:00","Pending","EMP0269","Private session",3,NULL,"2025-10-03 14:06:40","2025-10-05 18:06:40"
"BS002175","IND002155","SVC0031",1,"7729.36","7729.36","1391.28","9120.64","2025-08-25","08:27:00","Cancelled","EMP0415","Group service",NULL,"Highly recommended","2025-08-24 14:06:40","2025-08-25 18:06:40"
"BS002176","IND001727","SVC0033",2,"7531.03","15062.06","2711.17","17773.23","2025-08-06","06:35:00","In Progress","EMP0320","Extra towels requested",4,"Highly recommended","2025-08-05 03:06:40","2025-08-06 18:06:40"
"BS002177","IND003689","SVC0263",3,"7458.84","22376.52","4027.77","26404.29","2025-07-31","13:13:00","Confirmed","EMP0539","Hindi speaking staff",3,"Average experience","2025-07-30 16:06:40","2025-07-31 18:06:40"
"BS002178","IND001087","SVC0241",2,"4311.89","8623.78","1552.28","10176.06","2025-08-27","15:14:00","Pending","EMP0788","Call before arrival",NULL,"Outstanding","2025-08-27 12:06:40","2025-08-27 18:06:40"
"BS002179","IND003926","SVC0068",2,"3281.42","6562.84","1181.31","7744.15","2025-07-06","06:36:00","Completed","EMP0600","Quiet service please",NULL,"Satisfied","2025-07-05 11:06:40","2025-07-06 18:06:40"
"BS002180","IND002880","SVC0263",4,"6381.89","25527.56","4594.96","30122.52","2025-10-08","21:51:00","In Progress","EMP0423","Group service",NULL,"Satisfied","2025-10-05 23:06:40","2025-10-08 18:06:40"
"BS002181","IND000600","SVC0232",5,"2902.23","14511.15","2612.01","17123.16","2025-08-28","18:32:00","Confirmed","EMP0244","Early morning service",5,"Satisfied","2025-08-28 10:06:40","2025-08-28 18:06:40"
"BS002182","IND001760","SVC0198",4,"2011.35","8045.40","1448.17","9493.57","2025-08-25","20:54:00","Pending","EMP0770","Extra towels requested",5,"Highly recommended","2025-08-24 18:06:40","2025-08-25 18:06:40"
"BS002183","IND003440","SVC0218",3,"4837.23","14511.69","2612.10","17123.79","2025-06-25","19:52:00","Cancelled","EMP0683","Early morning service",NULL,"Highly recommended","2025-06-23 06:06:40","2025-06-25 18:06:40"
"BS002184","IND002790","SVC0196",5,"422.34","2111.70","380.11","2491.81","2025-06-28","10:26:00","Pending","EMP0096","Vegetarian preference",3,"Average experience","2025-06-27 19:06:40","2025-06-28 18:06:40"
"BS002185","IND000194","SVC0246",4,"1822.09","7288.36","1311.90","8600.26","2025-07-31","23:12:00","Completed","EMP0433","Quiet service please",3,"Outstanding","2025-07-30 09:06:40","2025-07-31 18:06:40"
"BS002186","IND002103","SVC0196",1,"7278.66","7278.66","1310.16","8588.82","2025-10-09","22:28:00","Completed","EMP0089","Early morning service",4,"Good service","2025-10-08 02:06:40","2025-10-09 18:06:40"
"BS002187","IND004623","SVC0277",5,"1140.35","5701.75","1026.32","6728.07","2025-07-16","11:09:00","Confirmed","EMP0142","English speaking staff",4,"Excellent service","2025-07-14 17:06:40","2025-07-16 18:06:40"
"BS002188","IND002096","SVC0158",4,"6298.52","25194.08","4534.93","29729.01","2025-10-02","20:19:00","Cancelled","EMP0514","Call before arrival",3,"Satisfied","2025-10-01 21:06:40","2025-10-02 18:06:40"
"BS002189","IND001472","SVC0146",3,"1984.38","5953.14","1071.57","7024.71","2025-09-16","11:01:00","Completed","EMP0364","No spicy food",3,"Average experience","2025-09-14 04:06:40","2025-09-16 18:06:40"
"BS002190","IND002766","SVC0299",2,"3464.19","6928.38","1247.11","8175.49","2025-08-31","10:12:00","Confirmed","EMP0607","Private session",NULL,"Highly recommended","2025-08-30 23:06:40","2025-08-31 18:06:40"
"BS002191","IND003370","SVC0039",4,"6780.39","27121.56","4881.88","32003.44","2025-08-14","23:02:00","Completed","EMP0720","Hindi speaking staff",NULL,"Satisfied","2025-08-14 10:06:40","2025-08-14 18:06:40"
"BS002192","IND003578","SVC0005",5,"5864.39","29321.95","5277.95","34599.90","2025-08-31","21:54:00","Pending","EMP0101","English speaking staff",4,"Highly recommended","2025-08-29 14:06:40","2025-08-31 18:06:40"
"BS002193","IND004389","SVC0251",4,"1710.37","6841.48","1231.47","8072.95","2025-07-18","08:09:00","Cancelled","EMP0791","Hindi speaking staff",NULL,"Satisfied","2025-07-16 09:06:40","2025-07-18 18:06:40"
"BS002194","IND003271","SVC0219",2,"4262.54","8525.08","1534.51","10059.59","2025-07-27","21:16:00","Confirmed","EMP0066","English speaking staff",3,"Highly recommended","2025-07-24 20:06:40","2025-07-27 18:06:40"
"BS002195","IND002223","SVC0021",5,"7890.85","39454.25","7101.76","46556.01","2025-09-30","10:30:00","Completed","EMP0082","Traditional setup",NULL,"Good service","2025-09-28 00:06:40","2025-09-30 18:06:40"
"BS002196","IND000025","SVC0068",4,"6119.82","24479.28","4406.27","28885.55","2025-08-03","14:59:00","Cancelled","EMP0469","Group service",NULL,NULL,"2025-08-01 11:06:40","2025-08-03 18:06:40"
"BS002197","IND001044","SVC0257",4,"2466.21","9864.84","1775.67","11640.51","2025-08-20","06:59:00","Pending","EMP0708","Private session",4,"Average experience","2025-08-19 19:06:40","2025-08-20 18:06:40"
"BS002198","IND001646","SVC0255",3,"5934.79","17804.37","3204.79","21009.16","2025-10-09","10:00:00","Completed","EMP0696","Vegetarian preference",NULL,"Highly recommended","2025-10-08 18:06:40","2025-10-09 18:06:40"
"BS002199","IND004552","SVC0296",5,"6041.47","30207.35","5437.32","35644.67","2025-10-07","22:04:00","Pending","EMP0250","No spicy food",NULL,"Excellent service","2025-10-06 23:06:40","2025-10-07 18:06:40"
"BS002200","IND001353","SVC0131",5,"5839.51","29197.55","5255.56","34453.11","2025-09-29","22:26:00","Completed","EMP0612","Late evening service",4,"Satisfied","2025-09-28 18:06:40","2025-09-29 18:06:40"
"BS002201","IND004567","SVC0124",2,"6733.85","13467.70","2424.19","15891.89","2025-08-15","10:10:00","Pending","EMP0206","No spicy food",4,"Highly recommended","2025-08-14 23:06:40","2025-08-15 18:06:40"
"BS002202","IND001532","SVC0105",3,"1745.55","5236.65","942.60","6179.25","2025-08-04","22:47:00","Cancelled","EMP0247","No spicy food",5,"Outstanding","2025-08-02 15:06:40","2025-08-04 18:06:40"
"BS002203","IND001833","SVC0181",1,"7625.55","7625.55","1372.60","8998.15","2025-08-27","12:48:00","Confirmed","EMP0066","Call before arrival",NULL,NULL,"2025-08-27 14:06:40","2025-08-27 18:06:40"
"BS002204","IND002829","SVC0099",5,"3405.72","17028.60","3065.15","20093.75","2025-08-31","18:25:00","Cancelled","EMP0083","None",3,"Excellent service","2025-08-30 15:06:40","2025-08-31 18:06:40"
"BS002205","IND004420","SVC0181",3,"1103.28","3309.84","595.77","3905.61","2025-08-14","11:52:00","Completed","EMP0739","Group service",3,"Average experience","2025-08-12 08:06:40","2025-08-14 18:06:40"
"BS002206","IND000035","SVC0101",1,"1612.60","1612.60","290.27","1902.87","2025-07-28","13:55:00","Pending","EMP0581","Group service",4,"Good service","2025-07-26 06:06:40","2025-07-28 18:06:40"
"BS002207","IND003612","SVC0151",2,"849.14","1698.28","305.69","2003.97","2025-07-31","06:04:00","Completed","EMP0065","Hindi speaking staff",4,"Excellent service","2025-07-30 03:06:40","2025-07-31 18:06:40"
"BS002208","IND001964","SVC0172",5,"906.08","4530.40","815.47","5345.87","2025-08-22","16:54:00","Cancelled","EMP0479","Early morning service",NULL,NULL,"2025-08-22 08:06:40","2025-08-22 18:06:40"
"BS002209","IND000744","SVC0247",3,"1775.06","5325.18","958.53","6283.71","2025-09-15","14:18:00","In Progress","EMP0748","Vegetarian preference",4,NULL,"2025-09-13 21:06:40","2025-09-15 18:06:40"
"BS002210","IND003141","SVC0205",5,"1788.36","8941.80","1609.52","10551.32","2025-07-26","15:05:00","Confirmed","EMP0514","English speaking staff",4,"Average experience","2025-07-25 01:06:40","2025-07-26 18:06:40"
"BS002211","IND004138","SVC0184",4,"269.55","1078.20","194.08","1272.28","2025-08-22","07:10:00","Completed","EMP0063","No spicy food",NULL,"Excellent service","2025-08-19 22:06:40","2025-08-22 18:06:40"
"BS002212","IND001649","SVC0093",5,"3291.71","16458.55","2962.54","19421.09","2025-07-23","15:57:00","In Progress","EMP0414","Quiet service please",4,"Satisfied","2025-07-20 21:06:40","2025-07-23 18:06:40"
"BS002213","IND002755","SVC0013",2,"802.36","1604.72","288.85","1893.57","2025-06-26","12:17:00","In Progress","EMP0665","Quiet service please",NULL,"Satisfied","2025-06-25 14:06:40","2025-06-26 18:06:40"
"BS002214","IND004663","SVC0187",4,"207.05","828.20","149.08","977.28","2025-07-09","14:46:00","Pending","EMP0557","Vegetarian preference",3,"Highly recommended","2025-07-09 16:06:40","2025-07-09 18:06:40"
"BS002215","IND001420","SVC0248",3,"3963.83","11891.49","2140.47","14031.96","2025-07-08","21:08:00","Completed","EMP0164","Quiet service please",NULL,NULL,"2025-07-06 07:06:40","2025-07-08 18:06:40"
"BS002216","IND000586","SVC0210",5,"4401.72","22008.60","3961.55","25970.15","2025-08-31","10:45:00","Pending","EMP0735","Traditional setup",4,"Outstanding","2025-08-31 11:06:40","2025-08-31 18:06:40"
"BS002217","IND000432","SVC0275",5,"2136.06","10680.30","1922.45","12602.75","2025-09-05","07:16:00","Completed","EMP0230","Extra towels requested",3,"Highly recommended","2025-09-05 14:06:40","2025-09-05 18:06:40"
"BS002218","IND003427","SVC0258",1,"6728.08","6728.08","1211.05","7939.13","2025-08-02","07:46:00","Pending","EMP0617","English speaking staff",3,NULL,"2025-08-02 01:06:40","2025-08-02 18:06:40"
"BS002219","IND003975","SVC0082",3,"4384.20","13152.60","2367.47","15520.07","2025-06-27","10:37:00","Confirmed","EMP0249","Group service",3,"Very good experience","2025-06-25 11:06:40","2025-06-27 18:06:40"
"BS002220","IND003621","SVC0186",5,"1017.89","5089.45","916.10","6005.55","2025-08-16","10:51:00","Cancelled","EMP0738","Private session",5,"Very good experience","2025-08-14 10:06:40","2025-08-16 18:06:40"
"BS002221","IND002560","SVC0246",5,"2139.62","10698.10","1925.66","12623.76","2025-09-08","15:02:00","Cancelled","EMP0254","Call before arrival",5,NULL,"2025-09-06 15:06:40","2025-09-08 18:06:40"
"BS002222","IND002956","SVC0031",2,"755.65","1511.30","272.03","1783.33","2025-09-18","22:41:00","Completed","EMP0352","No spicy food",5,"Highly recommended","2025-09-17 00:06:40","2025-09-18 18:06:40"
"BS002223","IND001673","SVC0109",2,"7460.90","14921.80","2685.92","17607.72","2025-08-13","18:55:00","In Progress","EMP0699","No spicy food",5,NULL,"2025-08-13 03:06:40","2025-08-13 18:06:40"
"BS002224","IND004999","SVC0007",2,"2760.83","5521.66","993.90","6515.56","2025-08-08","06:34:00","Pending","EMP0665","Private session",3,"Average experience","2025-08-06 14:06:40","2025-08-08 18:06:40"
"BS002225","IND002167","SVC0177",5,"6878.74","34393.70","6190.87","40584.57","2025-06-23","20:16:00","Completed","EMP0616","Hindi speaking staff",5,"Very good experience","2025-06-23 07:06:40","2025-06-23 18:06:40"
"BS002226","IND002347","SVC0217",3,"2125.76","6377.28","1147.91","7525.19","2025-08-28","12:46:00","In Progress","EMP0650","Late evening service",3,"Outstanding","2025-08-28 05:06:40","2025-08-28 18:06:40"
"BS002227","IND002526","SVC0255",1,"958.47","958.47","172.52","1130.99","2025-08-30","06:55:00","In Progress","EMP0026","English speaking staff",NULL,"Very good experience","2025-08-29 15:06:40","2025-08-30 18:06:40"
"BS002228","IND001003","SVC0231",3,"7144.93","21434.79","3858.26","25293.05","2025-09-15","08:40:00","Pending","EMP0091","No spicy food",5,NULL,"2025-09-15 03:06:40","2025-09-15 18:06:40"
"BS002229","IND002814","SVC0212",4,"4817.23","19268.92","3468.41","22737.33","2025-08-13","16:23:00","Confirmed","EMP0201","Quiet service please",4,"Good service","2025-08-12 23:06:40","2025-08-13 18:06:40"
"BS002230","IND003554","SVC0291",3,"5116.22","15348.66","2762.76","18111.42","2025-07-11","16:28:00","Confirmed","EMP0314","Vegetarian preference",3,"Satisfied","2025-07-09 02:06:40","2025-07-11 18:06:40"
