"booking_id","customer_id","hotel_id","room_id","check_in_date","check_out_date","nights","adults","children","total_guests","booking_status","payment_status","base_amount_inr","gst_amount_inr","total_amount_inr","paid_amount_inr","booking_date","special_requests","booking_source","cancellation_policy","guest_nationality","created_at"
"IND003828",5833,25,775,"2025-07-16","2025-08-01",16,2,4,6,"Confirmed","Pending","308720.00","37046.40","345766.40","43145.40","2025-07-08","Cultural tour arrangement","Phone","24 hours before check-in","Foreign","2025-05-20 14:55:14"
"IND003829",5156,27,986,"2025-11-16","2025-11-18",2,3,0,3,"Cancelled","Paid","79784.00","9574.08","89358.08","83381.68","2025-11-04","Birthday surprise","Walk-in","24 hours before check-in","Foreign","2025-10-08 14:55:14"
"IND003830",3039,48,2811,"2026-01-03","2026-01-18",15,3,0,3,"Checked In","Partial","127170.00","15260.40","142430.40","107774.30","2025-12-27","Early check-out","Booking.com","24 hours before check-in","Foreign","2025-12-28 14:55:14"
"IND003831",3581,28,200,"2026-03-18","2026-04-07",20,2,2,4,"Checked In","Partial","794460.00","95335.20","889795.20","323259.38","2026-03-09","Extra towels","Agoda","24 hours before check-in","Indian","2026-03-15 14:55:14"
"IND003832",1180,11,1616,"2026-02-02","2026-02-12",10,1,2,3,"Confirmed","Pending","168750.00","20250.00","189000.00","179630.71","2025-12-08","Birthday surprise","Walk-in","24 hours before check-in","Indian","2026-01-09 14:55:14"
"IND003833",3520,47,375,"2025-06-26","2025-07-17",21,5,2,7,"Cancelled","Refunded","163800.00","19656.00","183456.00","81011.76","2025-05-22","None","Corporate","24 hours before check-in","Indian","2025-04-14 14:55:14"
"IND003834",5997,6,1696,"2025-11-30","2025-12-15",15,6,4,10,"Confirmed","Paid","458490.00","55018.80","513508.80","82342.07","2025-10-09","Quiet room","MakeMyTrip","24 hours before check-in","Foreign","2025-11-07 14:55:14"
"IND003835",1922,18,2656,"2025-08-22","2025-09-05",14,4,1,5,"Checked In","Partial","441252.00","52950.24","494202.24","410480.33","2025-07-06","Vegetarian meals only","Website","24 hours before check-in","Foreign","2025-06-22 14:55:14"
"IND003836",7083,36,239,"2025-07-25","2025-07-31",6,5,4,9,"Checked Out","Pending","107082.00","12849.84","119931.84","52822.66","2025-06-11","Ayurvedic spa booking","OYO","24 hours before check-in","Indian","2025-05-27 14:55:14"
"IND003837",1828,50,2707,"2025-08-16","2025-08-21",5,4,0,4,"Checked Out","Partial","86630.00","10395.60","97025.60","17844.17","2025-07-19","Late check-in","Website","24 hours before check-in","Foreign","2025-06-05 14:55:14"
"IND003838",1658,47,331,"2025-11-15","2025-12-02",17,2,2,4,"Checked In","Partial","159052.00","19086.24","178138.24","110020.49","2025-11-03","Birthday surprise","Travel Agent","24 hours before check-in","Indian","2025-10-18 14:55:14"
"IND003839",5424,36,2951,"2026-01-23","2026-02-04",12,2,2,4,"Checked In","Partial","222456.00","26694.72","249150.72","27120.47","2025-12-31","Quiet room","Booking.com","24 hours before check-in","Foreign","2025-10-26 14:55:14"
"IND003840",1805,30,283,"2026-02-15","2026-02-28",13,1,2,3,"No Show","Paid","39286.00","4714.32","44000.32","13552.86","2025-11-30","Ayurvedic spa booking","Walk-in","24 hours before check-in","Foreign","2026-01-07 14:55:14"
"IND003841",4974,14,1760,"2025-09-14","2025-09-24",10,3,2,5,"Cancelled","Paid","167500.00","20100.00","187600.00","19016.79","2025-07-11","High floor room","Agoda","24 hours before check-in","Foreign","2025-09-12 14:55:14"
"IND003842",1033,48,1972,"2025-07-23","2025-08-01",9,6,2,8,"Checked Out","Paid","151362.00","18163.44","169525.44","152305.66","2025-06-07","Airport pickup","Phone","24 hours before check-in","Foreign","2025-07-06 14:55:14"
"IND003843",3744,14,196,"2026-03-16","2026-04-05",20,5,4,9,"Checked Out","Refunded","56160.00","6739.20","62899.20","19067.98","2026-02-19","None","Phone","24 hours before check-in","Indian","2026-01-01 14:55:14"
"IND003844",3104,15,2634,"2025-08-02","2025-08-15",13,3,1,4,"Checked In","Pending","287053.00","34446.36","321499.36","33962.61","2025-06-16","High floor room","Travel Agent","24 hours before check-in","Indian","2025-06-24 14:55:14"
"IND003845",2656,5,2098,"2025-10-09","2025-10-27",18,6,3,9,"Confirmed","Pending","203634.00","24436.08","228070.08","37712.18","2025-08-28","Birthday surprise","MakeMyTrip","24 hours before check-in","Foreign","2025-09-08 14:55:14"
"IND003846",7350,41,2334,"2026-03-25","2026-04-05",11,2,2,4,"Checked Out","Refunded","107382.00","12885.84","120267.84","78343.45","2026-03-05","Extra towels","Goibibo","24 hours before check-in","Indian","2026-01-29 14:55:14"
"IND003847",2788,23,2557,"2025-08-22","2025-09-10",19,6,1,7,"Checked In","Paid","589076.00","70689.12","659765.12","491363.23","2025-08-19","Airport pickup","Agoda","24 hours before check-in","Indian","2025-07-24 14:55:14"
"IND003848",7201,35,110,"2025-07-01","2025-07-22",21,1,1,2,"Cancelled","Partial","230076.00","27609.12","257685.12","113243.12","2025-04-25","Business meeting setup","Walk-in","24 hours before check-in","Indian","2025-05-22 14:55:14"
"IND003849",4952,24,326,"2026-01-12","2026-01-22",10,6,0,6,"No Show","Paid","258060.00","30967.20","289027.20","130655.27","2025-11-29","Early check-out","MakeMyTrip","24 hours before check-in","Foreign","2025-11-11 14:55:14"
"IND003850",2395,21,1927,"2026-03-04","2026-03-14",10,3,4,7,"Confirmed","Refunded","205410.00","24649.20","230059.20","161933.07","2026-02-27","Wedding arrangements","Booking.com","24 hours before check-in","Foreign","2026-02-25 14:55:14"
"IND003851",2807,29,906,"2025-12-15","2025-12-29",14,1,1,2,"Pending","Partial","419104.00","50292.48","469396.48","398017.89","2025-11-27","None","Goibibo","24 hours before check-in","Indian","2025-10-12 14:55:14"
"IND003852",6125,39,2925,"2025-11-30","2025-12-06",6,6,0,6,"No Show","Refunded","207630.00","24915.60","232545.60","134283.79","2025-11-29","Extra towels","Travel Agent","24 hours before check-in","Foreign","2025-09-19 14:55:14"
"IND003853",1509,12,1715,"2025-12-21","2026-01-09",19,2,2,4,"Cancelled","Refunded","627741.00","75328.92","703069.92","493235.51","2025-11-08","Early check-out","MakeMyTrip","24 hours before check-in","Indian","2025-11-11 14:55:14"
"IND003854",5682,32,1536,"2026-01-27","2026-02-17",21,3,2,5,"No Show","Refunded","155400.00","18648.00","174048.00","153161.47","2025-10-29","Airport pickup","Corporate","24 hours before check-in","Indian","2026-01-22 14:55:14"
"IND003855",5607,24,1472,"2025-10-21","2025-11-05",15,2,4,6,"Pending","Pending","264600.00","31752.00","296352.00","245096.78","2025-08-20","None","Booking.com","24 hours before check-in","Foreign","2025-09-28 14:55:14"
"IND003856",4374,31,1867,"2026-01-10","2026-01-18",8,5,4,9,"Cancelled","Partial","75952.00","9114.24","85066.24","66474.58","2025-11-23","Extra towels","Walk-in","24 hours before check-in","Foreign","2025-10-29 14:55:14"
"IND003857",6165,15,247,"2026-02-03","2026-02-19",16,3,4,7,"Cancelled","Refunded","190064.00","22807.68","212871.68","180937.44","2025-12-25","Cultural tour arrangement","Phone","24 hours before check-in","Foreign","2025-12-08 14:55:14"
"IND003858",16,46,2908,"2025-10-10","2025-10-21",11,1,1,2,"No Show","Partial","374594.00","44951.28","419545.28","371231.68","2025-08-16","Early check-out","Goibibo","24 hours before check-in","Indian","2025-10-07 14:55:14"
"IND003859",527,23,2237,"2025-10-20","2025-11-08",19,4,3,7,"Cancelled","Paid","310422.00","37250.64","347672.64","226317.93","2025-09-18","Quiet room","OYO","24 hours before check-in","Foreign","2025-09-16 14:55:14"
"IND003860",2089,10,1855,"2026-01-31","2026-02-07",7,2,4,6,"Pending","Partial","146860.00","17623.20","164483.20","49612.89","2025-11-09","Business meeting setup","Phone","24 hours before check-in","Foreign","2025-12-27 14:55:14"
"IND003861",682,42,1818,"2025-12-22","2026-01-07",16,1,2,3,"Checked In","Pending","209472.00","25136.64","234608.64","147457.67","2025-11-10","Early check-out","Corporate","24 hours before check-in","Indian","2025-11-28 14:55:14"
"IND003862",4208,18,1547,"2026-03-14","2026-03-30",16,6,4,10,"Pending","Partial","122640.00","14716.80","137356.80","115912.07","2026-03-11","Cultural tour arrangement","OYO","24 hours before check-in","Foreign","2025-12-31 14:55:14"
"IND003863",1777,13,452,"2025-11-26","2025-11-30",4,3,4,7,"Checked In","Refunded","146272.00","17552.64","163824.64","30868.75","2025-10-27","Cultural tour arrangement","Phone","24 hours before check-in","Foreign","2025-10-08 14:55:14"
"IND003864",1217,33,1506,"2026-03-09","2026-03-12",3,5,0,5,"Pending","Paid","85539.00","10264.68","95803.68","47518.17","2025-12-20","Birthday surprise","Agoda","24 hours before check-in","Foreign","2026-02-03 14:55:14"
"IND003865",6736,15,2604,"2025-07-27","2025-08-04",8,6,0,6,"Confirmed","Refunded","28352.00","3402.24","31754.24","11395.16","2025-07-04","Birthday surprise","Website","24 hours before check-in","Foreign","2025-07-19 14:55:14"
"IND003866",2014,26,831,"2026-02-10","2026-02-20",10,2,3,5,"Pending","Refunded","198860.00","23863.20","222723.20","58143.78","2025-12-05","Anniversary celebration","MakeMyTrip","24 hours before check-in","Indian","2025-11-28 14:55:14"
"IND003867",5646,21,2306,"2026-01-18","2026-02-07",20,3,3,6,"Pending","Paid","240240.00","28828.80","269068.80","119108.45","2025-12-24","High floor room","OYO","24 hours before check-in","Foreign","2025-11-15 14:55:14"
"IND003868",6914,33,1284,"2026-04-04","2026-04-05",1,4,2,6,"Pending","Paid","10579.00","1269.48","11848.48","4895.29","2026-03-31","Cultural tour arrangement","Phone","24 hours before check-in","Foreign","2026-03-02 14:55:14"
"IND003869",696,31,2514,"2026-02-11","2026-02-21",10,6,2,8,"Pending","Pending","352750.00","42330.00","395080.00","122632.50","2025-11-16","Quiet room","Travel Agent","24 hours before check-in","Indian","2025-12-09 14:55:14"
"IND003870",3629,21,947,"2026-02-14","2026-03-05",19,1,2,3,"Checked In","Pending","638723.00","76646.76","715369.76","468234.79","2025-12-02","Airport pickup","Website","24 hours before check-in","Foreign","2025-11-23 14:55:14"
"IND003871",6923,9,1821,"2026-04-09","2026-04-27",18,2,4,6,"Pending","Partial","252792.00","30335.04","283127.04","99870.81","2026-01-23","Late check-in","Walk-in","24 hours before check-in","Foreign","2026-03-09 14:55:14"
"IND003872",4538,48,658,"2025-12-27","2026-01-01",5,5,3,8,"Pending","Refunded","39780.00","4773.60","44553.60","18058.54","2025-10-31","Business meeting setup","Goibibo","24 hours before check-in","Indian","2025-10-15 14:55:14"
"IND003873",898,20,981,"2025-12-26","2026-01-16",21,1,0,1,"No Show","Pending","519960.00","62395.20","582355.20","375218.17","2025-11-07","Birthday surprise","Booking.com","24 hours before check-in","Indian","2025-10-20 14:55:14"
"IND003874",4252,29,2624,"2025-04-28","2025-04-30",2,1,0,1,"No Show","Pending","74608.00","8952.96","83560.96","71763.83","2025-03-23","High floor room","Goibibo","24 hours before check-in","Foreign","2025-02-12 14:55:14"
"IND003875",4819,48,2476,"2025-08-21","2025-09-05",15,5,2,7,"Checked Out","Paid","203295.00","24395.40","227690.40","148021.19","2025-08-11","Business meeting setup","Corporate","24 hours before check-in","Indian","2025-07-07 14:55:14"
"IND003876",2725,22,1733,"2025-10-03","2025-10-17",14,3,1,4,"Pending","Paid","381738.00","45808.56","427546.56","76967.55","2025-07-23","Quiet room","Agoda","24 hours before check-in","Foreign","2025-08-29 14:55:14"
"IND003877",5521,8,1210,"2025-07-25","2025-08-07",13,5,3,8,"Checked Out","Refunded","84721.00","10166.52","94887.52","67874.93","2025-06-25","Quiet room","Walk-in","24 hours before check-in","Indian","2025-05-28 14:55:14"
"IND003878",4584,46,764,"2025-11-15","2025-11-17",2,2,1,3,"Checked Out","Refunded","50332.00","6039.84","56371.84","25054.23","2025-10-26","Late check-in","Corporate","24 hours before check-in","Foreign","2025-11-04 14:55:14"
"IND003879",1632,27,992,"2025-12-31","2026-01-05",5,5,2,7,"Cancelled","Paid","87480.00","10497.60","97977.60","51169.74","2025-11-30","Honeymoon package","Agoda","24 hours before check-in","Indian","2025-12-07 14:55:14"
"IND003880",1068,32,800,"2026-01-20","2026-01-25",5,2,2,4,"Checked Out","Paid","38445.00","4613.40","43058.40","37696.42","2025-12-03","Early check-out","Booking.com","24 hours before check-in","Foreign","2025-12-31 14:55:14"
"IND003881",3530,31,1822,"2025-08-17","2025-08-24",7,1,3,4,"Checked Out","Refunded","18823.00","2258.76","21081.76","14045.52","2025-05-21","Wedding arrangements","Corporate","24 hours before check-in","Foreign","2025-07-22 14:55:14"
"IND003882",6483,15,1580,"2026-04-05","2026-04-25",20,4,0,4,"Pending","Pending","174560.00","20947.20","195507.20","33853.63","2026-02-10","Ayurvedic spa booking","Phone","24 hours before check-in","Foreign","2026-02-17 14:55:14"
"IND003883",1927,38,2354,"2025-05-07","2025-05-22",15,1,0,1,"No Show","Partial","37815.00","4537.80","42352.80","34830.88","2025-02-23","Birthday surprise","Website","24 hours before check-in","Indian","2025-05-06 14:55:14"
"IND003884",502,45,633,"2026-01-11","2026-01-25",14,6,0,6,"Checked Out","Paid","448938.00","53872.56","502810.56","296168.72","2025-11-18","Quiet room","Website","24 hours before check-in","Indian","2025-11-25 14:55:14"
"IND003885",5505,21,567,"2026-01-09","2026-01-21",12,6,4,10,"Checked In","Refunded","290184.00","34822.08","325006.08","161454.15","2025-12-06","Late check-in","Walk-in","24 hours before check-in","Indian","2025-12-16 14:55:14"
"IND003886",1987,9,649,"2025-04-29","2025-05-18",19,3,3,6,"No Show","Refunded","53808.00","6456.96","60264.96","21655.91","2025-02-22","Wedding arrangements","Booking.com","24 hours before check-in","Foreign","2025-02-11 14:55:14"
"IND003887",4777,21,1238,"2025-12-01","2025-12-09",8,3,0,3,"No Show","Paid","46552.00","5586.24","52138.24","24282.84","2025-09-20","Late check-in","Corporate","24 hours before check-in","Foreign","2025-10-18 14:55:14"
"IND003888",1096,32,2478,"2025-06-20","2025-06-23",3,4,2,6,"Pending","Paid","26172.00","3140.64","29312.64","19378.05","2025-03-23","Wedding arrangements","Travel Agent","24 hours before check-in","Foreign","2025-05-04 14:55:14"
"IND003889",1048,20,2624,"2025-05-16","2025-05-31",15,3,1,4,"Cancelled","Pending","132405.00","15888.60","148293.60","117112.15","2025-02-26","Honeymoon package","Website","24 hours before check-in","Indian","2025-02-16 14:55:14"
"IND003890",4090,24,17,"2026-03-25","2026-04-08",14,3,1,4,"Confirmed","Paid","344834.00","41380.08","386214.08","123327.04","2026-02-18","Anniversary celebration","OYO","24 hours before check-in","Foreign","2026-02-26 14:55:14"
"IND003891",7126,5,2244,"2025-07-06","2025-07-20",14,1,3,4,"Cancelled","Paid","109340.00","13120.80","122460.80","63722.76","2025-04-12","Extra towels","Booking.com","24 hours before check-in","Indian","2025-04-18 14:55:14"
"IND003892",6105,36,1600,"2026-01-04","2026-01-16",12,2,4,6,"No Show","Pending","64560.00","7747.20","72307.20","17365.75","2025-11-07","Honeymoon package","Goibibo","24 hours before check-in","Foreign","2025-11-11 14:55:14"
"IND003893",3156,24,280,"2025-09-26","2025-09-30",4,4,2,6,"No Show","Refunded","136628.00","16395.36","153023.36","50615.20","2025-09-16","Extra towels","Travel Agent","24 hours before check-in","Indian","2025-07-18 14:55:14"
"IND003894",7990,42,2202,"2025-07-17","2025-08-05",19,4,0,4,"Confirmed","Paid","62035.00","7444.20","69479.20","31247.03","2025-05-22","Wedding arrangements","Walk-in","24 hours before check-in","Indian","2025-05-04 14:55:14"
"IND003895",7954,17,2205,"2025-12-23","2025-12-25",2,6,3,9,"Checked Out","Refunded","43614.00","5233.68","48847.68","44622.08","2025-12-05","Wedding arrangements","Corporate","24 hours before check-in","Foreign","2025-12-14 14:55:14"
"IND003896",4780,22,2296,"2025-10-17","2025-10-22",5,4,0,4,"Checked Out","Pending","63595.00","7631.40","71226.40","49154.07","2025-08-14","Cultural tour arrangement","Walk-in","24 hours before check-in","Foreign","2025-09-04 14:55:14"
"IND003897",3867,19,490,"2026-02-01","2026-02-03",2,6,2,8,"Confirmed","Pending","26248.00","3149.76","29397.76","25903.63","2025-12-07","High floor room","Walk-in","24 hours before check-in","Foreign","2026-01-12 14:55:14"
"IND003898",3318,25,1556,"2026-02-02","2026-02-04",2,3,1,4,"Pending","Refunded","78436.00","9412.32","87848.32","37874.56","2025-11-24","Early check-out","Travel Agent","24 hours before check-in","Foreign","2025-12-08 14:55:14"
"IND003899",3557,12,2045,"2026-03-10","2026-03-18",8,1,4,5,"Cancelled","Refunded","201536.00","24184.32","225720.32","38564.90","2026-01-25","Anniversary celebration","Phone","24 hours before check-in","Indian","2026-01-25 14:55:14"
"IND003900",342,45,2541,"2025-10-23","2025-11-11",19,4,0,4,"No Show","Pending","582008.00","69840.96","651848.96","298663.30","2025-08-08","Birthday surprise","Travel Agent","24 hours before check-in","Indian","2025-07-28 14:55:14"
"IND003901",6474,50,2202,"2025-12-14","2025-12-17",3,4,2,6,"Confirmed","Partial","20004.00","2400.48","22404.48","5818.73","2025-11-10","None","Booking.com","24 hours before check-in","Foreign","2025-11-28 14:55:14"
"IND003902",5314,22,2921,"2025-07-13","2025-07-14",1,4,2,6,"Checked In","Pending","11260.00","1351.20","12611.20","3752.24","2025-05-12","Honeymoon package","Corporate","24 hours before check-in","Indian","2025-06-21 14:55:14"
"IND003903",344,41,1792,"2025-09-17","2025-10-05",18,4,4,8,"Checked In","Pending","656154.00","78738.48","734892.48","510483.80","2025-09-13","Honeymoon package","Goibibo","24 hours before check-in","Indian","2025-08-12 14:55:14"
"IND003904",7722,26,69,"2025-05-22","2025-06-01",10,3,4,7,"Checked Out","Pending","260360.00","31243.20","291603.20","75159.68","2025-02-23","High floor room","OYO","24 hours before check-in","Foreign","2025-03-18 14:55:14"
