"room_id","hotel_id","room_number","room_type","bed_type","capacity","size_sqft","base_price_inr","current_status","floor_number","view_type","amenities","gst_rate_percent","created_at","updated_at"
2343,8,"1302","Executive Room","King",5,1398,"9349.00","Maintenance",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2344,17,"1245","Luxury Villa","Single",6,1353,"14701.00","Maintenance",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2345,5,"115","Maharaja Suite","Double",6,528,"14645.00","Maintenance",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2346,14,"1329","Presidential Suite","Twin",6,1468,"24902.00","Housekeeping",1,"Pool View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2347,43,"423","Maharaja Suite","Queen",1,1312,"20338.00","Maintenance",4,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2348,27,"334","Deluxe AC","Double",1,1053,"8255.00","Housekeeping",3,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2349,50,"1046","Deluxe AC","King",6,290,"4673.00","Out of Order",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2350,50,"1005","Traditional Haveli Room","King",6,841,"12362.00","Out of Order",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2351,42,"1202","Pool View","Twin",7,946,"4054.00","Housekeeping",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2352,41,"2025","Business Room","Single",8,1168,"6030.00","Occupied",2,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2353,23,"1541","Deluxe AC","Queen",2,984,"14306.00","Maintenance",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2354,44,"208","Family Suite","Queen",1,1116,"21566.00","Out of Order",2,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2355,21,"904","Heritage Room","King",3,1354,"23347.00","Available",9,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2356,4,"150","Luxury Villa","Twin",3,723,"9682.00","Available",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2357,20,"1623","Executive Room","King",8,861,"5711.00","Housekeeping",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2358,38,"1721","Executive Room","Single",5,632,"7515.00","Out of Order",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2359,25,"642","Luxury Villa","Queen",8,1098,"15167.00","Housekeeping",6,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2360,19,"1207","Presidential Suite","Double",5,815,"19630.00","Out of Order",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2361,40,"431","Honeymoon Suite","Single",5,494,"13479.00","Out of Order",4,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2362,11,"1604","Traditional Haveli Room","Queen",1,554,"13618.00","Out of Order",1,"Garden View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2363,8,"646","Traditional Haveli Room","Queen",8,1123,"13774.00","Maintenance",6,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2364,44,"520","Honeymoon Suite","King",5,782,"9522.00","Occupied",5,"Pool View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2365,7,"212","Presidential Suite","Twin",4,1262,"8646.00","Maintenance",2,"Lake View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2366,43,"802","Executive Room","Double",1,841,"7780.00","Maintenance",8,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2367,7,"814","Honeymoon Suite","Single",4,201,"13437.00","Occupied",8,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2368,36,"118","Standard AC","Twin",6,1349,"4011.00","Occupied",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2369,5,"2029","Deluxe AC","Double",8,1430,"6643.00","Maintenance",2,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2370,4,"1339","Royal Suite","Double",4,1130,"25322.00","Available",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2371,36,"1116","Palace Room","Single",1,594,"17945.00","Available",1,"Heritage View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2372,4,"717","Deluxe AC","Double",5,1108,"11841.00","Housekeeping",7,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2373,9,"1218","Pool View","Twin",3,1186,"4680.00","Maintenance",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2374,23,"506","Honeymoon Suite","King",2,969,"31566.00","Out of Order",5,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2375,26,"1430","Maharaja Suite","King",2,1444,"8346.00","Out of Order",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2376,39,"537","Family Suite","Double",3,1098,"34683.00","Available",5,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2377,3,"1231","Honeymoon Suite","Double",6,336,"16934.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2378,48,"1648","Traditional Haveli Room","Queen",7,1328,"16849.00","Out of Order",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2379,31,"523","Palace Room","Double",7,1491,"23717.00","Available",5,"City View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2380,42,"130","Executive Room","Twin",4,1458,"4878.00","Out of Order",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2381,4,"2041","Standard AC","King",3,1003,"4725.00","Available",2,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2382,28,"111","Standard AC","Double",3,476,"3632.00","Out of Order",1,"Forest View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2383,44,"1049","Garden View","Double",4,1192,"6457.00","Housekeeping",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2384,18,"2050","Royal Suite","Queen",2,569,"16585.00","Occupied",2,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2385,18,"520","Deluxe AC","Queen",8,1102,"10900.00","Occupied",5,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2386,1,"1240","Garden View","Twin",4,926,"6911.00","Occupied",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2387,44,"904","Business Room","Twin",2,963,"7651.00","Out of Order",9,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2388,12,"1321","Presidential Suite","Twin",2,223,"11367.00","Out of Order",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2389,6,"950","Palace Room","Queen",7,845,"21007.00","Out of Order",9,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2390,24,"1905","Family Suite","Single",8,1397,"24089.00","Out of Order",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2391,15,"940","Business Room","King",8,717,"5912.00","Out of Order",9,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2392,33,"824","Royal Suite","King",5,1447,"14077.00","Out of Order",8,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2393,43,"542","Heritage Room","King",5,539,"23937.00","Available",5,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2394,4,"443","Maharaja Suite","Double",2,696,"11530.00","Out of Order",4,"Sea View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2395,12,"942","Luxury Villa","King",5,323,"17995.00","Housekeeping",9,"City View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2396,12,"1944","Royal Suite","Queen",2,317,"32897.00","Occupied",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2397,43,"1642","Presidential Suite","Twin",7,290,"26132.00","Maintenance",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2398,38,"830","Luxury Villa","Twin",6,553,"23567.00","Housekeeping",8,"Heritage View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2399,13,"316","Family Suite","King",1,922,"15114.00","Out of Order",3,"City View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2400,21,"1331","Deluxe AC","Single",3,311,"7878.00","Out of Order",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2401,24,"1909","Business Room","Single",1,1204,"7196.00","Maintenance",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2402,50,"233","Traditional Haveli Room","Twin",7,1087,"11799.00","Out of Order",2,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2403,19,"1127","Family Suite","King",8,676,"25320.00","Occupied",1,"Sea View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2404,7,"611","Executive Room","Queen",6,751,"11494.00","Available",6,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2405,41,"905","Heritage Room","Double",3,443,"9725.00","Housekeeping",9,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2406,20,"405","Business Room","Twin",1,761,"2870.00","Maintenance",4,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2407,43,"712","Pool View","Queen",8,1243,"7314.00","Out of Order",7,"City View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2408,42,"1843","Heritage Room","King",1,731,"7994.00","Maintenance",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2409,47,"2005","Deluxe AC","Twin",1,924,"4565.00","Out of Order",2,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2410,15,"1035","Family Suite","Twin",1,1420,"11139.00","Out of Order",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2411,18,"1328","Standard AC","Twin",6,438,"5149.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2412,4,"1431","Royal Suite","Twin",6,783,"21061.00","Housekeeping",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2413,18,"709","Traditional Haveli Room","Queen",7,601,"17225.00","Maintenance",7,"City View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2414,20,"805","Luxury Villa","King",4,379,"26622.00","Housekeeping",8,"Mountain View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2415,37,"1216","Royal Suite","Twin",2,242,"23016.00","Housekeeping",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2416,28,"1827","Family Suite","Single",3,748,"21261.00","Out of Order",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2417,1,"1035","Deluxe AC","Double",4,1071,"14436.00","Housekeeping",1,"Heritage View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2418,1,"612","Garden View","Single",2,490,"4651.00","Occupied",6,"City View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2419,10,"1707","Traditional Haveli Room","Double",2,1141,"17094.00","Available",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2420,35,"309","Presidential Suite","Queen",8,1488,"20324.00","Available",3,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2421,32,"1344","Business Room","Twin",6,892,"4086.00","Available",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2422,45,"1612","Traditional Haveli Room","Queen",1,1459,"21083.00","Housekeeping",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2423,13,"931","Honeymoon Suite","King",6,335,"26620.00","Maintenance",9,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2424,25,"1024","Palace Room","Double",2,1361,"12381.00","Maintenance",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2425,16,"125","Heritage Room","Queen",1,285,"18695.00","Out of Order",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2426,12,"2040","Presidential Suite","Single",4,649,"18695.00","Maintenance",2,"City View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2427,4,"1401","Palace Room","Double",8,1268,"17097.00","Occupied",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2428,13,"1426","Family Suite","Single",6,525,"11004.00","Maintenance",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2429,22,"819","Standard AC","Double",4,450,"6928.00","Occupied",8,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2430,27,"1514","Executive Room","Queen",5,1178,"10170.00","Available",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2431,13,"942","Palace Room","Single",7,521,"12004.00","Housekeeping",9,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2432,16,"1404","Family Suite","Queen",6,1318,"17227.00","Out of Order",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2433,36,"944","Business Room","Twin",8,433,"6067.00","Out of Order",9,"City View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2434,47,"1426","Executive Room","Twin",2,874,"14200.00","Out of Order",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2435,1,"2012","Deluxe AC","Twin",3,658,"8228.00","Out of Order",2,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2436,26,"239","Honeymoon Suite","Single",8,1463,"14138.00","Housekeeping",2,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2437,48,"2029","Deluxe AC","King",3,1176,"12466.00","Available",2,"City View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2438,9,"1834","Honeymoon Suite","Twin",2,1492,"33639.00","Maintenance",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2439,47,"1609","Traditional Haveli Room","Single",2,458,"15173.00","Occupied",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2440,43,"722","Business Room","King",1,645,"6837.00","Occupied",7,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2441,17,"1908","Executive Room","Queen",3,947,"5482.00","Maintenance",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2442,33,"2044","Maharaja Suite","King",3,992,"12583.00","Available",2,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2443,17,"639","Pool View","Queen",5,1318,"4440.00","Maintenance",6,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2444,9,"1915","Palace Room","Queen",3,1429,"11474.00","Out of Order",1,"Lake View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2445,4,"202","Deluxe AC","Single",3,484,"7593.00","Maintenance",2,"City View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2446,43,"1804","Garden View","Queen",4,791,"7249.00","Out of Order",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
2447,35,"1220","Family Suite","Queen",1,718,"27519.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
