"inventory_id","hotel_id","item_name","category","current_stock","minimum_stock","maximum_stock","unit_of_measure","unit_price_inr","total_value_inr","gst_rate_percent","supplier_name","supplier_contact","supplier_gst","last_ordered_date","next_order_date","expiry_date","storage_location","hsn_code","created_at","updated_at"
"INV000897",49,"Hotel Item 897","Bathroom Supplies",710,106,1987,"bottles","768.42","545578.20","12.00","Hotel Essentials India","+91-98382-89422","93ABCDE1910Z5F1","2025-07-23","2025-09-20","2026-06-10","Kitchen Store","211349","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000898",1,"Hotel Item 898","Amenities",2744,411,7683,"packets","1461.60","4010630.40","28.00","Hotel Essentials India","+91-79189-61067","33ABCDE8588Z5F1","2025-08-12","2025-08-27","2026-07-08","Main Store","966639","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000899",31,"Hotel Item 899","Amenities",2901,435,8122,"bottles","596.01","1729025.01","18.00","Hotel Essentials India","+91-67720-98808","55ABCDE6109Z5F1","2025-07-31","2025-09-22","2027-06-16","Main Store","995542","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000900",17,"Hotel Item 900","Room Supplies",2109,316,5905,"units","518.92","1094402.28","5.00","Hotel Essentials India","+91-74293-32499","78ABCDE3166Z5F1","2025-08-10","2025-10-01",NULL,"Kitchen Store","523720","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000901",27,"Hotel Item 901","Amenities",2185,327,6118,"bottles","459.59","1004204.15","12.00","Hotel Essentials India","+91-82297-44052","36ABCDE5957Z5F1","2025-04-29","2025-08-30","2028-04-16","Housekeeping Store","668561","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000902",49,"Hotel Item 902","Amenities",2155,323,6034,"packets","893.48","1925449.40","28.00","Hotel Essentials India","+91-98236-84078","44ABCDE3429Z5F1","2025-06-01","2025-10-03","2027-03-28","Kitchen Store","131771","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000903",11,"Hotel Item 903","Room Supplies",860,129,2408,"packets","280.50","241230.00","18.00","Hotel Essentials India","+91-99239-29889","56ABCDE2587Z5F1","2025-06-24","2025-09-19","2026-07-10","Kitchen Store","342088","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000904",22,"Hotel Item 904","Room Supplies",2847,427,7971,"packets","1418.60","4038754.20","18.00","Indian Hotel Supplies Ltd","+91-96769-65774","29ABCDE9939Z5F1","2025-08-01","2025-09-19","2026-09-11","Main Store","532442","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000905",26,"Hotel Item 905","Room Supplies",1416,212,3964,"rolls","1369.41","1939084.56","28.00","Indian Hotel Supplies Ltd","+91-87935-59220","10ABCDE7147Z5F1","2025-05-24","2025-08-29","2027-08-28","Housekeeping Store","968710","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000906",26,"Hotel Item 906","Amenities",390,58,1092,"packets","1286.06","501563.40","5.00","Hotel Essentials India","+91-96819-47230","11ABCDE5368Z5F1","2025-06-20","2025-10-03","2026-10-29","Housekeeping Store","519990","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000907",28,"Hotel Item 907","Room Supplies",1879,281,5261,"packets","397.33","746583.07","18.00","Hotel Essentials India","+91-82803-50699","80ABCDE5930Z5F1","2025-07-11","2025-08-30","2027-05-21","Main Store","170546","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000908",43,"Hotel Item 908","Room Supplies",1475,221,4130,"sets","979.08","1444143.00","28.00","Hotel Essentials India","+91-61689-52234","63ABCDE6921Z5F1","2025-08-08","2025-08-28","2026-02-15","Kitchen Store","382272","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000909",31,"Hotel Item 909","Amenities",2710,406,7587,"units","470.66","1275488.60","5.00","Indian Hotel Supplies Ltd","+91-71713-57470","23ABCDE1942Z5F1","2025-07-21","2025-08-31",NULL,"Main Store","948633","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000910",5,"Hotel Item 910","Kitchen Supplies",1168,175,3270,"bottles","463.57","541449.76","28.00","Hotel Essentials India","+91-88943-18836","90ABCDE9725Z5F1","2025-05-03","2025-08-23","2027-01-25","Kitchen Store","634343","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000911",11,"Hotel Item 911","Kitchen Supplies",2083,312,5832,"rolls","1302.11","2712295.13","28.00","Hotel Essentials India","+91-94051-83732","31ABCDE5020Z5F1","2025-07-04","2025-08-28","2027-02-20","Main Store","765894","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000912",25,"Hotel Item 912","Kitchen Supplies",291,43,814,"pieces","1313.81","382318.71","28.00","Indian Hotel Supplies Ltd","+91-63219-10878","62ABCDE9711Z5F1","2025-06-08","2025-08-27","2027-06-19","Kitchen Store","954949","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000913",9,"Hotel Item 913","Bathroom Supplies",863,129,2416,"bottles","819.84","707521.92","18.00","Indian Hotel Supplies Ltd","+91-97581-72114","70ABCDE2215Z5F1","2025-06-14","2025-08-24","2028-05-06","Housekeeping Store","120396","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000914",23,"Hotel Item 914","Amenities",2042,306,5717,"rolls","744.69","1520656.98","28.00","Indian Hotel Supplies Ltd","+91-64384-42501","30ABCDE3334Z5F1","2025-07-28","2025-09-09","2027-08-06","Kitchen Store","634585","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000915",13,"Hotel Item 915","Amenities",2177,326,6095,"sets","524.94","1142794.38","18.00","Hotel Essentials India","+91-84959-12643","83ABCDE3210Z5F1","2025-08-04","2025-09-06","2026-04-05","Kitchen Store","491863","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000916",14,"Hotel Item 916","Amenities",2125,318,5950,"rolls","307.71","653883.75","5.00","Indian Hotel Supplies Ltd","+91-96321-19423","82ABCDE4699Z5F1","2025-07-10","2025-08-21",NULL,"Kitchen Store","707430","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000917",12,"Hotel Item 917","Amenities",930,139,2604,"units","495.69","460991.70","12.00","Hotel Essentials India","+91-72227-22383","31ABCDE4916Z5F1","2025-06-10","2025-09-16","2027-07-21","Main Store","606717","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000918",10,"Hotel Item 918","Bathroom Supplies",845,126,2366,"packets","73.64","62225.80","28.00","Hotel Essentials India","+91-87530-10269","73ABCDE7211Z5F1","2025-07-22","2025-09-15","2027-08-04","Main Store","826355","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000919",8,"Hotel Item 919","Bathroom Supplies",1155,173,3234,"packets","849.84","981565.20","18.00","Hotel Essentials India","+91-87211-78128","96ABCDE7458Z5F1","2025-07-16","2025-08-29","2027-05-13","Kitchen Store","225386","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000920",14,"Hotel Item 920","Bathroom Supplies",2744,411,7683,"bottles","753.28","2067000.32","28.00","Hotel Essentials India","+91-82498-11558","84ABCDE1531Z5F1","2025-05-08","2025-09-09",NULL,"Main Store","626731","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000921",26,"Hotel Item 921","Amenities",2118,317,5930,"sets","1202.41","2546704.38","5.00","Hotel Essentials India","+91-85750-73497","36ABCDE4545Z5F1","2025-04-21","2025-10-03",NULL,"Kitchen Store","611485","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000922",28,"Hotel Item 922","Bathroom Supplies",467,70,1307,"rolls","1044.17","487627.39","5.00","Hotel Essentials India","+91-91455-38487","88ABCDE1470Z5F1","2025-04-23","2025-09-23","2028-06-23","Kitchen Store","303144","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000923",36,"Hotel Item 923","Kitchen Supplies",762,114,2133,"units","365.51","278518.62","5.00","Indian Hotel Supplies Ltd","+91-65540-56181","55ABCDE4614Z5F1","2025-06-25","2025-08-29",NULL,"Kitchen Store","652751","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000924",24,"Hotel Item 924","Kitchen Supplies",699,104,1957,"rolls","1084.11","757792.89","5.00","Indian Hotel Supplies Ltd","+91-61534-36430","71ABCDE3133Z5F1","2025-06-28","2025-09-29",NULL,"Kitchen Store","919226","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000925",22,"Hotel Item 925","Bathroom Supplies",1220,183,3416,"units","213.78","260811.60","12.00","Hotel Essentials India","+91-63363-74339","61ABCDE2892Z5F1","2025-05-14","2025-10-03",NULL,"Main Store","940196","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000926",16,"Hotel Item 926","Kitchen Supplies",2687,403,7523,"bottles","1202.52","3231171.24","28.00","Indian Hotel Supplies Ltd","+91-78567-38411","13ABCDE3571Z5F1","2025-04-25","2025-09-22","2027-07-15","Kitchen Store","217418","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000927",3,"Hotel Item 927","Kitchen Supplies",1901,285,5322,"units","933.29","1774184.29","28.00","Hotel Essentials India","+91-71555-23719","88ABCDE5921Z5F1","2025-06-01","2025-09-10","2027-08-23","Housekeeping Store","817496","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000928",46,"Hotel Item 928","Bathroom Supplies",1594,239,4463,"rolls","105.27","167800.38","12.00","Hotel Essentials India","+91-83649-97032","67ABCDE8910Z5F1","2025-05-12","2025-09-02",NULL,"Housekeeping Store","519463","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000929",28,"Hotel Item 929","Room Supplies",2245,336,6286,"bottles","823.68","1849161.60","28.00","Indian Hotel Supplies Ltd","+91-93764-11208","41ABCDE3272Z5F1","2025-06-11","2025-08-26","2027-11-07","Housekeeping Store","247583","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000930",5,"Hotel Item 930","Bathroom Supplies",1973,295,5524,"rolls","688.90","1359199.70","28.00","Hotel Essentials India","+91-99942-90014","36ABCDE9409Z5F1","2025-04-30","2025-09-21","2027-07-31","Main Store","579057","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000931",43,"Hotel Item 931","Amenities",2313,346,6476,"units","1140.75","2638554.75","28.00","Hotel Essentials India","+91-72900-21307","43ABCDE2290Z5F1","2025-05-18","2025-09-19","2028-03-21","Housekeeping Store","879045","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000932",18,"Hotel Item 932","Room Supplies",599,89,1677,"sets","211.02","126400.98","28.00","Indian Hotel Supplies Ltd","+91-93664-41900","25ABCDE8654Z5F1","2025-05-07","2025-10-01","2026-12-21","Kitchen Store","832714","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000933",23,"Hotel Item 933","Kitchen Supplies",755,113,2114,"bottles","971.78","733693.90","5.00","Hotel Essentials India","+91-68868-34905","37ABCDE5780Z5F1","2025-04-30","2025-09-19","2026-07-25","Main Store","290262","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000934",24,"Hotel Item 934","Bathroom Supplies",2618,392,7330,"units","1013.87","2654311.66","12.00","Indian Hotel Supplies Ltd","+91-77667-79611","71ABCDE5134Z5F1","2025-06-23","2025-09-23","2026-09-16","Kitchen Store","287199","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000935",41,"Hotel Item 935","Room Supplies",2343,351,6560,"rolls","158.09","370404.87","18.00","Indian Hotel Supplies Ltd","+91-64494-20553","21ABCDE7043Z5F1","2025-06-25","2025-10-01","2027-01-12","Kitchen Store","255470","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000936",45,"Hotel Item 936","Room Supplies",1298,194,3634,"sets","871.71","1131479.58","28.00","Hotel Essentials India","+91-86844-90718","12ABCDE2255Z5F1","2025-05-12","2025-09-12","2026-10-08","Housekeeping Store","159347","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000937",15,"Hotel Item 937","Kitchen Supplies",2495,374,6986,"rolls","1100.04","2744599.80","28.00","Indian Hotel Supplies Ltd","+91-61711-67247","49ABCDE5806Z5F1","2025-06-29","2025-09-21","2028-04-28","Main Store","859818","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000938",37,"Hotel Item 938","Amenities",73,10,204,"packets","1016.38","74195.74","5.00","Hotel Essentials India","+91-69727-16884","74ABCDE1941Z5F1","2025-06-01","2025-08-28",NULL,"Main Store","505396","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000939",10,"Hotel Item 939","Amenities",447,67,1251,"bottles","834.54","373039.38","28.00","Indian Hotel Supplies Ltd","+91-77991-15599","91ABCDE2590Z5F1","2025-07-07","2025-09-17","2026-09-04","Kitchen Store","207889","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000940",17,"Hotel Item 940","Amenities",1558,233,4362,"rolls","346.93","540516.94","5.00","Indian Hotel Supplies Ltd","+91-91887-10855","88ABCDE7477Z5F1","2025-07-21","2025-08-27",NULL,"Housekeeping Store","760791","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000941",40,"Hotel Item 941","Kitchen Supplies",156,23,436,"packets","1035.82","161587.92","5.00","Indian Hotel Supplies Ltd","+91-63106-90719","88ABCDE8118Z5F1","2025-05-17","2025-09-23","2026-01-11","Main Store","234169","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000942",35,"Hotel Item 942","Bathroom Supplies",2587,388,7243,"pieces","255.14","660047.18","12.00","Indian Hotel Supplies Ltd","+91-61858-45343","67ABCDE3194Z5F1","2025-05-22","2025-08-31","2027-08-21","Housekeeping Store","968982","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000943",35,"Hotel Item 943","Kitchen Supplies",1255,188,3514,"bottles","526.80","661134.00","5.00","Indian Hotel Supplies Ltd","+91-64226-78189","69ABCDE9022Z5F1","2025-04-23","2025-09-20","2026-07-25","Main Store","993356","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000944",5,"Hotel Item 944","Bathroom Supplies",2818,422,7890,"units","1191.80","3358492.40","12.00","Indian Hotel Supplies Ltd","+91-79764-89217","78ABCDE9807Z5F1","2025-06-28","2025-09-07","2026-03-25","Housekeeping Store","720489","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000945",6,"Hotel Item 945","Bathroom Supplies",893,133,2500,"pieces","983.42","878194.06","28.00","Hotel Essentials India","+91-99981-80517","26ABCDE4771Z5F1","2025-06-01","2025-09-20","2027-04-06","Housekeeping Store","596498","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000946",16,"Hotel Item 946","Room Supplies",2600,390,7279,"sets","393.77","1023802.00","12.00","Indian Hotel Supplies Ltd","+91-95940-81401","12ABCDE3589Z5F1","2025-04-23","2025-09-19","2028-07-16","Kitchen Store","735470","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000947",15,"Hotel Item 947","Kitchen Supplies",960,144,2688,"packets","688.16","660633.60","5.00","Indian Hotel Supplies Ltd","+91-69053-86594","67ABCDE2735Z5F1","2025-05-21","2025-08-24","2028-03-17","Kitchen Store","791673","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000948",20,"Hotel Item 948","Bathroom Supplies",1082,162,3029,"units","1053.53","1139919.46","5.00","Hotel Essentials India","+91-62320-72567","17ABCDE8324Z5F1","2025-08-17","2025-08-21",NULL,"Housekeeping Store","285016","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000949",49,"Hotel Item 949","Amenities",145,21,406,"packets","1478.41","214369.45","12.00","Hotel Essentials India","+91-65815-45936","51ABCDE2987Z5F1","2025-05-08","2025-09-01",NULL,"Kitchen Store","875995","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000950",14,"Hotel Item 950","Amenities",780,117,2184,"pieces","674.32","525969.60","28.00","Hotel Essentials India","+91-64899-52078","86ABCDE7144Z5F1","2025-06-02","2025-09-19",NULL,"Main Store","488938","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000951",33,"Hotel Item 951","Bathroom Supplies",2356,353,6596,"packets","220.60","519733.60","12.00","Indian Hotel Supplies Ltd","+91-96600-85947","32ABCDE3860Z5F1","2025-05-01","2025-09-15",NULL,"Main Store","972088","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000952",18,"Hotel Item 952","Kitchen Supplies",2324,348,6507,"packets","836.67","1944421.08","18.00","Hotel Essentials India","+91-86990-65277","60ABCDE8203Z5F1","2025-06-02","2025-09-20",NULL,"Main Store","695210","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000953",13,"Hotel Item 953","Kitchen Supplies",447,67,1251,"units","288.30","128870.10","5.00","Indian Hotel Supplies Ltd","+91-61128-33412","61ABCDE3577Z5F1","2025-06-26","2025-09-13","2027-07-14","Kitchen Store","949614","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000954",24,"Hotel Item 954","Amenities",2276,341,6372,"packets","470.65","1071199.40","5.00","Indian Hotel Supplies Ltd","+91-84779-73903","39ABCDE5986Z5F1","2025-05-25","2025-09-28","2026-10-28","Main Store","588888","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000955",46,"Hotel Item 955","Room Supplies",894,134,2503,"rolls","1043.45","932844.30","18.00","Hotel Essentials India","+91-87324-82791","21ABCDE9694Z5F1","2025-06-14","2025-09-12","2026-07-10","Housekeeping Store","482699","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000956",43,"Hotel Item 956","Room Supplies",378,56,1058,"units","737.21","278665.38","18.00","Hotel Essentials India","+91-89423-65673","66ABCDE4424Z5F1","2025-07-28","2025-08-27","2027-06-29","Main Store","596555","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000957",50,"Hotel Item 957","Room Supplies",1897,284,5311,"rolls","295.39","560354.83","5.00","Indian Hotel Supplies Ltd","+91-95540-55401","42ABCDE6787Z5F1","2025-07-17","2025-09-20","2027-01-18","Kitchen Store","960573","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000958",13,"Hotel Item 958","Kitchen Supplies",1845,276,5166,"packets","1254.29","2314165.05","28.00","Hotel Essentials India","+91-88857-15063","79ABCDE8157Z5F1","2025-07-18","2025-09-10","2026-11-11","Kitchen Store","801570","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000959",50,"Hotel Item 959","Kitchen Supplies",1387,208,3883,"bottles","271.89","377111.43","5.00","Indian Hotel Supplies Ltd","+91-84660-27604","74ABCDE7329Z5F1","2025-05-03","2025-09-16","2028-02-24","Housekeeping Store","280493","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000960",43,"Hotel Item 960","Amenities",1531,229,4286,"bottles","126.98","194406.38","28.00","Hotel Essentials India","+91-85739-68574","93ABCDE1944Z5F1","2025-08-03","2025-09-07","2028-02-28","Housekeeping Store","601847","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000961",27,"Hotel Item 961","Amenities",2352,352,6585,"bottles","546.80","1286073.60","12.00","Indian Hotel Supplies Ltd","+91-76061-29945","64ABCDE2643Z5F1","2025-05-15","2025-09-07","2026-07-02","Kitchen Store","727194","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000962",2,"Hotel Item 962","Kitchen Supplies",2919,437,8173,"sets","1175.99","3432714.81","18.00","Indian Hotel Supplies Ltd","+91-93473-18218","72ABCDE8850Z5F1","2025-07-22","2025-09-28","2027-11-10","Housekeeping Store","972216","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000963",33,"Hotel Item 963","Bathroom Supplies",347,52,971,"units","132.54","45991.38","28.00","Indian Hotel Supplies Ltd","+91-85077-25437","74ABCDE4791Z5F1","2025-08-15","2025-09-02",NULL,"Kitchen Store","631044","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000964",28,"Hotel Item 964","Bathroom Supplies",1383,207,3872,"sets","912.78","1262374.74","12.00","Indian Hotel Supplies Ltd","+91-91445-11932","76ABCDE9892Z5F1","2025-05-07","2025-09-13","2027-04-28","Kitchen Store","424324","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000965",40,"Hotel Item 965","Bathroom Supplies",2797,419,7831,"pieces","1002.62","2804328.14","18.00","Hotel Essentials India","+91-96014-12527","34ABCDE8825Z5F1","2025-08-04","2025-08-23",NULL,"Main Store","830343","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000966",48,"Hotel Item 966","Kitchen Supplies",316,47,884,"packets","1358.31","429225.96","18.00","Hotel Essentials India","+91-79330-55366","29ABCDE7326Z5F1","2025-07-10","2025-09-05",NULL,"Main Store","514335","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000967",45,"Hotel Item 967","Amenities",694,104,1943,"rolls","1220.49","847020.06","18.00","Indian Hotel Supplies Ltd","+91-66345-31552","76ABCDE4147Z5F1","2025-05-12","2025-09-05",NULL,"Housekeeping Store","671128","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000968",17,"Hotel Item 968","Kitchen Supplies",738,110,2066,"rolls","170.61","125910.18","18.00","Hotel Essentials India","+91-92817-84696","13ABCDE9011Z5F1","2025-07-07","2025-09-09","2027-11-20","Main Store","164028","2025-08-19 00:00:00","2025-08-19 00:00:00"
